trip_id,rider_id,zone,distance_km,duration_min,fare_amount,ride_date,surge_flag,name,age,gender,city,signup_date,total_rides,cancelled_rides,avg_rating,population_density,traffic_index,avg_speed_kmph,zone_type,traffic_level,hour,day_of_week,month,gender_encoded,payment_mode_Credit Card,payment_mode_UPI,payment_mode_Wallet,zone_name_Zone_10,zone_name_Zone_2,zone_name_Zone_3,zone_name_Zone_4,zone_name_Zone_5,zone_name_Zone_6,zone_name_Zone_7,zone_name_Zone_8,zone_name_Zone_9,traffic_level_encoded,ride_frequency,log_fare,log_distance,sqrt_duration,avg_ride_distance,avg_ride_fare,is_peak_hour,days_since_signup,ride_cancellation_rate,surge_feature
T01524,R0159,Zone_5,5.48,51.6,115.03,2023-06-05,1.0,Ishaan Singh,43.0,Male,Bengaluru,2025-02-09 00:03:47.581311,4,3,4.9,2590.0,1.31,43.9,Business,Low,0,Monday,June,1,False,False,False,False,False,False,False,True,False,False,False,False,0.0,Low,4.753848778359454,1.8687205103641833,7.183313998427188,5.9925,108.98500000000001,0,458,0.75,0
T01525,R0232,Zone_9,1.13,7.14,20.27,2023-11-03,1.0,Meera Das,38.0,Male,Jaipur,2024-01-05 00:03:47.581311,13,0,3.94,11037.0,1.83,56.1,Mixed,Low,0,Friday,November,1,False,False,True,False,False,False,False,False,False,False,False,True,0.0,Low,3.0572976292121457,0.7561219797213337,2.6720778431774774,7.169230769230769,114.7376923076923,0,859,0.0,0
T01526,R0175,Zone_7,8.97,88.29,94.91,2023-07-04,1.0,Diya Patel,35.0,Male,Chennai,2024-01-28 00:03:47.581311,7,3,3.48,11070.0,0.64,45.2,Industrial,Low,0,Tuesday,July,1,False,False,False,False,False,False,False,False,False,True,False,False,0.0,Low,4.563410251739859,2.299580583973747,9.396275858019495,7.735714285714286,126.77142857142857,0,836,0.42857142857142855,0
T01527,R0023,Zone_4,10.2,85.72,225.65,2023-11-21,0.0,Meera Iyer,24.0,Female,Jaipur,2024-12-20 00:03:47.581311,7,3,3.21,4038.0,2.46,48.2,Business,Low,0,Tuesday,November,0,True,False,False,False,False,False,True,False,False,False,False,False,0.0,Low,5.4234069773868585,2.4159137783010487,9.258509599282165,6.821428571428571,133.3957142857143,0,509,0.42857142857142855,1
T01528,R0154,Zone_8,14.91,77.99,138.83,2024-07-12,1.0,Kavya Patel,18.0,Female,Kolkata,2025-06-04 00:03:47.581311,13,0,4.68,4516.0,1.93,31.0,Business,Low,0,Friday,July,0,False,False,True,False,False,False,False,False,False,False,True,False,0.0,Low,4.940427399052759,2.7669478423496954,8.831194709664146,10.663076923076924,154.42384615384614,0,343,0.0,0
T01529,R0189,Zone_7,7.34,44.32,151.32,2023-07-27,1.0,Reyansh Gupta,29.0,Female,Delhi,2024-11-30 00:03:47.581311,8,2,3.28,11070.0,0.64,45.2,Industrial,Low,0,Thursday,July,0,True,False,False,False,False,False,False,False,False,True,False,False,0.0,Low,5.025983571043055,2.1210632163706555,6.6573267908372955,9.00375,168.80875,0,529,0.25,0
T01530,R0012,Zone_7,1.03,7.86,16.87,2023-12-10,1.0,Aarav Das,31.0,Female,Hyderabad,2024-04-23 00:03:47.581311,5,3,3.31,11070.0,0.64,45.2,Industrial,Low,0,Sunday,December,0,False,True,False,False,False,False,False,False,False,True,False,False,0.0,Low,2.8831233291713367,0.708035793053696,2.8035691537752374,5.822,71.08,0,750,0.6,0
T01531,R0085,Zone_7,4.23,29.06,84.56,2023-07-14,1.0,Aadhya Ghosh,29.0,Male,Chennai,2025-04-24 00:03:47.581311,5,1,4.95,11070.0,0.64,45.2,Industrial,Low,0,Friday,July,1,False,False,False,False,False,False,False,False,False,True,False,False,0.0,Low,4.449217884214205,1.6544112780768316,5.390732788777422,8.798,101.982,0,384,0.2,0
T01532,R0289,Zone_7,10.7,70.59,209.12,2023-12-07,0.0,Aarav Gupta,21.0,Male,Chennai,2024-12-15 00:03:47.581311,8,0,4.17,11070.0,0.64,45.2,Industrial,Low,0,Thursday,December,1,False,False,False,False,False,False,False,False,False,True,False,False,0.0,Low,5.347678796085761,2.4595888418037104,8.401785524517988,8.26625,153.21375,0,514,0.0,0
T01533,R0257,Zone_1,7.58,60.11,100.17,2023-04-19,0.0,Arjun Reddy,36.0,Male,Delhi,2025-09-15 00:03:47.581311,7,4,4.82,4921.0,2.43,30.9,Residential,Low,0,Wednesday,April,1,False,False,False,False,False,False,False,False,False,False,False,False,0.0,Low,4.616802270217799,2.149433913499871,7.753063910480811,8.015714285714285,114.43428571428572,0,240,0.5714285714285714,0
T01534,R0047,Zone_2,9.4,64.38,220.61,2024-08-06,0.0,Reyansh Iyer,51.0,Male,Bengaluru,2024-05-10 00:03:47.581311,7,2,4.86,6371.0,0.91,58.4,Residential,Low,0,Tuesday,August,1,False,False,True,False,True,False,False,False,False,False,False,False,0.0,Low,5.400919080208756,2.341805806147327,8.023714850367003,8.89,159.75571428571428,0,733,0.2857142857142857,1
T01535,R0275,Zone_10,6.23,36.31,64.76,2024-01-04,0.0,Ishaan Das,21.0,Female,Jaipur,2026-03-01 00:03:47.581311,4,0,3.07,2440.0,1.54,35.4,Industrial,Low,0,Thursday,January,0,False,False,True,True,False,False,False,False,False,False,False,False,0.0,Low,4.186011750747925,1.9782390361706734,6.025777958073132,8.4625,81.51750000000001,0,73,0.0,0
T01536,R0086,Zone_6,17.35,136.11,255.38,2023-09-23,1.0,Vivaan Patel,23.0,Female,Hyderabad,2024-10-20 00:03:47.581311,6,4,4.56,14627.0,0.54,37.6,Mixed,Low,0,Saturday,September,0,False,False,True,False,False,False,False,False,True,False,False,False,0.0,Low,5.546660718883989,2.9096295745005794,11.666619047521866,10.780000000000001,176.51999999999998,0,570,0.6666666666666666,0
T01537,R0255,Zone_1,16.64,113.01,284.26,2023-01-14,1.0,Reyansh Sharma,37.0,Male,Bengaluru,2024-09-20 00:03:47.581311,8,4,3.12,4921.0,2.43,30.9,Residential,Low,0,Saturday,January,1,False,False,False,False,False,False,False,False,False,False,False,False,0.0,Low,5.6534010450952765,2.8701690505786455,10.630616162763097,9.0025,152.28125,0,600,0.5,0
T01538,R0271,Zone_4,3.34,25.65,41.92,2024-01-08,0.0,Saanvi Iyer,22.0,Male,Bengaluru,2024-09-08 00:03:47.581311,8,3,4.37,4038.0,2.46,48.2,Business,Low,0,Monday,January,1,False,False,True,False,False,False,True,False,False,False,False,False,0.0,Low,3.759337917762498,1.4678743481123135,5.06458290484024,8.1275,116.0975,0,612,0.375,0
T01539,R0197,Zone_8,12.55,63.06,103.09,2023-07-12,1.0,Saanvi Das,29.0,Female,Bengaluru,2026-01-12 00:03:47.581311,10,3,3.87,4516.0,1.93,31.0,Business,Low,0,Wednesday,July,0,False,True,False,False,False,False,False,False,False,False,True,False,0.0,Low,4.645255909527377,2.60638654732571,7.941032678436729,7.108,98.66,0,121,0.3,0
T01540,R0270,Zone_9,9.52,67.56,111.55,2023-09-05,0.0,Aadhya Reddy,35.0,Male,Hyderabad,2025-07-23 00:03:47.581311,8,3,3.08,11037.0,1.83,56.1,Mixed,Low,0,Tuesday,September,1,True,False,False,False,False,False,False,False,False,False,False,True,0.0,Low,4.723397567352741,2.3532782073095637,8.219489035213806,7.38,135.28125,0,294,0.375,0
T01541,R0227,Zone_1,8.07,74.65,178.6,2023-06-06,1.0,Arjun Nair,25.0,Female,Pune,2023-11-01 00:03:47.581311,5,0,4.12,4921.0,2.43,30.9,Residential,Low,0,Tuesday,June,0,True,False,False,False,False,False,False,False,False,False,False,False,0.0,Low,5.190732155868099,2.2049722641270453,8.64002314811714,5.664,101.642,0,924,0.0,0
T01542,R0107,Zone_9,3.7,31.32,83.84,2024-03-13,0.0,Reyansh Gupta,33.0,Male,Hyderabad,2025-09-06 00:03:47.581311,5,0,3.66,11037.0,1.83,56.1,Mixed,Low,0,Wednesday,March,1,False,True,False,False,False,False,False,False,False,False,False,True,0.0,Low,4.440767129696482,1.547562508716013,5.596427431853289,6.514,121.95599999999999,0,249,0.0,0
T01544,R0028,Zone_6,13.83,77.81,284.26,2023-02-21,1.0,Reyansh Sharma,20.0,Male,Surat,2023-10-25 00:03:47.581311,7,2,3.79,14627.0,0.54,37.6,Mixed,Low,0,Tuesday,February,1,False,False,False,False,False,False,False,False,True,False,False,False,0.0,Low,5.6534010450952765,2.696652156149841,8.820997676000147,9.662857142857144,157.77142857142857,0,931,0.2857142857142857,0
T01545,R0234,Zone_1,0.71,5.6,17.31,2023-04-29,0.0,Saanvi Nair,32.0,Male,Pune,2023-10-02 00:03:47.581311,9,3,3.98,4921.0,2.43,30.9,Residential,Low,0,Saturday,April,1,False,False,True,False,False,False,False,False,False,False,False,False,0.0,Low,2.907447358686419,0.5364933705145685,2.3664319132398464,7.051111111111111,125.52777777777777,0,954,0.3333333333333333,0
T01546,R0291,Zone_3,14.92,128.69,236.53,2023-08-17,1.0,Arjun Ghosh,23.0,Male,Pune,2025-01-27 00:03:47.581311,6,4,3.46,12971.0,2.11,38.0,Business,Low,0,Thursday,August,1,False,True,False,False,False,True,False,False,False,False,False,False,0.0,Low,5.470293931287002,2.767576180416237,11.344161493913951,7.741666666666667,134.63333333333333,0,471,0.6666666666666666,0
T01547,R0005,Zone_1,7.8100000000000005,67.95,163.28,2023-07-13,1.0,Diya Reddy,27.0,Male,Ahmedabad,2025-03-09 00:03:47.581311,7,1,3.53,4921.0,2.43,30.9,Residential,Low,0,Thursday,July,1,False,True,False,False,False,False,False,False,False,False,False,False,0.0,Low,5.101572289088358,2.175887439948088,8.243178998420452,7.322857142857144,132.35,0,430,0.14285714285714285,0
T01548,R0152,Zone_7,5.01,32.28,108.17,2024-01-26,1.0,Arjun Patel,34.0,Male,Bengaluru,2025-03-10 00:03:47.581311,5,2,3.91,11070.0,0.64,45.2,Industrial,Low,0,Friday,January,1,True,False,False,False,False,False,False,False,False,True,False,False,0.0,Low,4.6929063002921785,1.7934247485471162,5.681549084536717,9.706,182.91199999999998,0,429,0.4,0
T01549,R0081,Zone_6,3.12,21.16,54.75,2023-01-07,0.0,Diya Reddy,42.0,Male,Mumbai,2024-04-17 00:03:47.581311,6,0,3.9,14627.0,0.54,37.6,Mixed,Low,0,Saturday,January,1,False,True,False,False,False,False,False,False,True,False,False,False,0.0,Low,4.020877410340228,1.415853163361435,4.6,8.82,135.345,0,756,0.0,0
T01550,R0207,Zone_6,12.72,118.88,224.62,2024-04-12,0.0,Ishaan Iyer,31.0,Female,Mumbai,2023-10-28 00:03:47.581311,8,2,3.93,14627.0,0.54,37.6,Mixed,Low,0,Friday,April,0,True,False,False,False,False,False,False,False,True,False,False,False,0.0,Low,5.418852168176774,2.6188546222977394,10.903210536351208,7.93375,153.9325,0,928,0.25,0
T01551,R0087,Zone_2,10.0,87.94,105.72,2023-04-04,1.0,Saanvi Das,26.0,Female,Jaipur,2024-02-15 00:03:47.581311,3,2,3.57,6371.0,0.91,58.4,Residential,Low,0,Tuesday,April,0,True,False,False,False,True,False,False,False,False,False,False,False,0.0,Low,4.670208582167313,2.3978952727983707,9.377632963600142,8.856666666666667,124.51666666666667,0,818,0.6666666666666666,0
T01552,R0283,Zone_10,3.63,21.99,45.85,2024-01-10,0.0,Diya Nair,19.0,Female,Surat,2024-09-15 00:03:47.581311,7,2,3.55,2440.0,1.54,35.4,Industrial,Low,0,Wednesday,January,0,False,True,False,True,False,False,False,False,False,False,False,False,0.0,Low,3.846951008684431,1.5325568680981427,4.689349635077342,7.9957142857142856,145.7642857142857,0,605,0.2857142857142857,0
T01553,R0050,Zone_7,3.94,39.26,92.05,2023-04-26,1.0,Diya Das,49.0,Female,Ahmedabad,2023-12-08 00:03:47.581311,7,2,3.42,11070.0,0.64,45.2,Industrial,Low,0,Wednesday,April,0,False,True,False,False,False,False,False,False,False,True,False,False,0.0,Low,4.5331369830882595,1.597365331199831,6.265780079128216,8.585714285714285,130.82999999999998,0,887,0.2857142857142857,0
T01554,R0204,Zone_9,6.06,36.68,106.89,2024-01-04,0.0,Aarav Kumar,37.0,Female,Hyderabad,2024-01-31 00:03:47.581311,7,1,3.73,11037.0,1.83,56.1,Mixed,Low,0,Thursday,January,0,False,False,False,False,False,False,False,False,False,False,False,True,0.0,Low,4.681112189563248,1.9544450515051506,6.056401571890688,9.687142857142858,128.7642857142857,0,833,0.14285714285714285,0
T01555,R0232,Zone_7,5.44,32.77,109.34,2024-02-02,0.0,Meera Das,38.0,Male,Jaipur,2024-12-10 00:03:47.581311,13,3,3.94,11070.0,0.64,45.2,Industrial,Low,0,Friday,February,1,False,False,True,False,False,False,False,False,False,True,False,False,0.0,Low,4.703566507844284,1.8625285401162623,5.724508712544685,7.169230769230769,114.7376923076923,0,519,0.23076923076923078,0
T01556,R0211,Zone_5,10.64,80.28,261.71,2023-09-08,1.0,Arjun Reddy,36.0,Male,Mumbai,2024-12-15 00:03:47.581311,7,4,3.63,2590.0,1.31,43.9,Business,Low,0,Friday,September,1,False,False,True,False,False,False,False,True,False,False,False,False,0.0,Low,5.571050762202242,2.454447442303292,8.959910713840847,6.582857142857143,92.91,0,514,0.5714285714285714,1
T01557,R0066,Zone_9,9.89,74.88,163.41,2023-04-10,1.0,Arjun Patel,38.0,Female,Bengaluru,2024-03-18 00:03:47.581311,4,2,4.72,11037.0,1.83,56.1,Mixed,Low,0,Monday,April,0,True,False,False,False,False,False,False,False,False,False,False,True,0.0,Low,5.1023633080227855,2.387844936944869,8.653323061113573,10.6175,144.035,0,786,0.5,0
T01558,R0228,Zone_2,4.82,32.43,85.61,2023-09-06,0.0,Kavya Ghosh,21.0,Male,Pune,2024-12-30 00:03:47.581311,4,2,4.84,6371.0,0.91,58.4,Residential,Low,0,Wednesday,September,1,True,False,False,False,True,False,False,False,False,False,False,False,0.0,Low,4.461415282342953,1.7613002617433464,5.694734409961539,9.61,160.6375,0,499,0.5,0
T01559,R0027,Zone_1,0.29,1.82,16.87,2023-05-24,0.0,Ishaan Iyer,39.0,Female,Jaipur,2024-09-17 00:03:47.581311,8,2,3.98,4921.0,2.43,30.9,Residential,Low,0,Wednesday,May,0,True,False,False,False,False,False,False,False,False,False,False,False,0.0,Low,2.8831233291713367,0.2546422183735807,1.3490737563232043,7.22875,106.4925,0,603,0.25,0
T01560,R0091,Zone_6,1.33,10.62,28.23,2024-03-28,1.0,Meera Das,41.0,Female,Surat,2023-09-19 00:03:47.581311,7,3,3.4,14627.0,0.54,37.6,Mixed,Low,0,Thursday,March,0,False,True,False,False,False,False,False,False,True,False,False,False,0.0,Low,3.3751955791231545,0.8458682675776092,3.2588341473600644,7.1257142857142854,129.08714285714285,0,967,0.42857142857142855,0
T01561,R0282,Zone_2,12.35,77.23,146.48,2023-05-12,0.0,Reyansh Kumar,22.0,Male,Bengaluru,2023-12-22 00:03:47.581311,9,0,4.47,6371.0,0.91,58.4,Residential,Low,0,Friday,May,1,True,False,False,False,True,False,False,False,False,False,False,False,0.0,Low,4.993692573365943,2.5915163848462583,8.788060081724522,10.318888888888889,156.78444444444443,0,873,0.0,0
T01562,R0012,Zone_9,3.03,17.39,48.23,2024-07-14,0.0,Aarav Das,31.0,Male,Hyderabad,2024-06-01 00:03:47.581311,5,0,3.31,11037.0,1.83,56.1,Mixed,Low,0,Sunday,July,1,False,False,True,False,False,False,False,False,False,False,False,True,0.0,Low,3.8965031937701093,1.3937663759585914,4.170131892398609,5.822,71.08,0,711,0.0,0
T01563,R0178,Zone_3,8.56,58.56,117.82,2023-07-22,1.0,Saanvi Ghosh,27.0,Male,Delhi,2025-01-24 00:03:47.581311,7,1,3.13,12971.0,2.11,38.0,Business,Low,0,Saturday,July,1,True,False,False,False,False,True,False,False,False,False,False,False,0.0,Low,4.777609742927595,2.25758772706331,7.652450587883597,9.037142857142857,148.64857142857142,0,474,0.14285714285714285,0
T01564,R0215,Zone_8,0.8200000000000001,6.74,16.87,2024-04-25,0.0,Saanvi Gupta,26.0,Female,Hyderabad,2025-07-19 00:03:47.581311,5,0,3.24,4516.0,1.93,31.0,Business,Low,0,Thursday,April,0,False,False,True,False,False,False,False,False,False,False,True,False,0.0,Low,2.8831233291713367,0.598836501088704,2.596150997149434,3.63,78.144,0,298,0.0,0
T01565,R0222,Zone_9,9.99,64.69,244.98,2023-04-22,1.0,Aarav Singh,27.0,Male,Surat,2025-07-21 00:03:47.581311,7,2,3.44,11037.0,1.83,56.1,Mixed,Low,0,Saturday,April,1,False,True,False,False,False,False,False,False,False,False,False,True,0.0,Low,5.505250231814264,2.39698576841553,8.043009387039158,8.732857142857142,151.73714285714286,0,296,0.2857142857142857,1
T01566,R0090,Zone_7,17.6,102.42,255.79,2023-06-01,0.0,Kavya Iyer,33.0,Female,Mumbai,2026-02-19 00:03:47.581311,9,2,4.51,11070.0,0.64,45.2,Industrial,Low,0,Thursday,June,0,False,True,False,False,False,False,False,False,False,True,False,False,0.0,Low,5.5482586302476244,2.9231615807191558,10.1202766760598,10.036666666666667,171.13888888888889,0,83,0.2222222222222222,0
T01567,R0299,Zone_9,1.3599999999999999,7.68,16.87,2023-12-07,0.0,Ishaan Gupta,33.0,Female,Kolkata,2024-11-02 00:03:47.581311,4,2,3.92,11037.0,1.83,56.1,Mixed,Low,0,Thursday,December,0,True,False,False,False,False,False,False,False,False,False,False,True,0.0,Low,2.8831233291713367,0.8586616190375187,2.7712812921102037,7.4725,116.39750000000001,0,557,0.5,0
T01568,R0130,Zone_7,10.75,89.22,200.09,2023-12-16,1.0,Diya Ghosh,27.0,Female,Pune,2024-11-10 00:03:47.581311,8,1,3.62,11070.0,0.64,45.2,Industrial,Low,0,Saturday,December,0,False,True,False,False,False,False,False,False,False,True,False,False,0.0,Low,5.303752569037976,2.463853240590168,9.445633912025174,6.3625,113.35,0,549,0.125,0
T01569,R0068,Zone_1,9.36,91.8,126.46,2024-05-03,0.0,Meera Singh,30.0,Male,Ahmedabad,2024-08-06 00:03:47.581311,9,2,4.97,4921.0,2.43,30.9,Residential,Low,0,Friday,May,1,False,False,False,False,False,False,False,False,False,False,False,False,0.0,Low,4.847802589886148,2.337952236831337,9.581231653602787,7.977777777777778,123.32444444444445,0,645,0.2222222222222222,0
T01570,R0061,Zone_2,12.59,96.34,128.88,2023-06-14,0.0,Meera Reddy,25.0,Male,Mumbai,2026-02-14 00:03:47.581311,4,0,3.69,6371.0,0.91,58.4,Residential,Low,0,Wednesday,June,1,False,True,False,False,True,False,False,False,False,False,False,False,0.0,Low,4.866610947234645,2.6093342281630525,9.815294188153507,8.6175,149.185,0,88,0.0,0
T01571,R0212,Zone_6,7.34,55.6,96.83,2023-04-11,1.0,Aadhya Iyer,36.0,Female,Ahmedabad,2024-01-10 00:03:47.581311,6,3,3.22,14627.0,0.54,37.6,Mixed,Low,0,Tuesday,April,0,False,False,False,False,False,False,False,False,True,False,False,False,0.0,Low,4.583231278469338,2.1210632163706555,7.4565407529228995,6.583333333333333,126.81833333333334,0,854,0.5,0
T01572,R0043,Zone_8,9.36,48.82,81.25,2023-05-07,1.0,Diya Kumar,28.0,Male,Ahmedabad,2026-03-05 00:03:47.581311,9,3,4.68,4516.0,1.93,31.0,Business,Low,0,Sunday,May,1,True,False,False,False,False,False,False,False,False,False,True,False,0.0,Low,4.409763389645481,2.337952236831337,6.987131027825369,7.462222222222222,96.22111111111111,0,69,0.3333333333333333,0
T01573,R0025,Zone_3,8.91,70.45,184.89,2023-03-10,0.0,Meera Das,21.0,Male,Mumbai,2025-08-20 00:03:47.581311,5,4,4.01,12971.0,2.11,38.0,Business,Low,0,Friday,March,1,False,True,False,False,False,True,False,False,False,False,False,False,0.0,Low,5.225155100919053,2.2935443483418965,8.393449827097319,9.45,143.88600000000002,0,266,0.8,0
T01574,R0101,Zone_8,10.86,82.01,152.51,2023-11-23,1.0,Aarav Singh,37.0,Male,Delhi,2023-09-02 00:03:47.581311,5,0,3.03,4516.0,1.93,31.0,Business,Low,0,Thursday,November,1,False,False,False,False,False,False,False,False,False,False,True,False,0.0,Low,5.03376571148511,2.4731713935695794,9.055937278934744,9.058,134.272,0,984,0.0,0
T01575,R0132,Zone_1,3.8,32.8,64.5,2023-11-27,1.0,Aadhya Iyer,23.0,Female,Surat,2025-03-24 00:03:47.581311,11,2,3.32,4921.0,2.43,30.9,Residential,Low,0,Monday,November,0,False,False,False,False,False,False,False,False,False,False,False,False,0.0,Low,4.182050142641207,1.5686159179138452,5.727128425310541,6.309090909090909,101.72363636363637,0,415,0.18181818181818182,0
T01576,R0270,Zone_3,8.96,74.87,181.1,2024-07-29,0.0,Aadhya Reddy,35.0,Female,Hyderabad,2024-08-16 00:03:47.581311,8,3,3.08,12971.0,2.11,38.0,Business,Low,0,Monday,July,0,True,False,False,False,False,True,False,False,False,False,False,False,0.0,Low,5.2045559867335625,2.298577071596507,8.652745229116595,7.38,135.28125,0,635,0.375,0
T01577,R0006,Zone_10,12.05,93.58,277.76,2023-03-19,0.0,Aarav Das,45.0,Male,Jaipur,2024-04-10 00:03:47.581311,7,0,4.64,2440.0,1.54,35.4,Industrial,Low,0,Sunday,March,1,False,True,False,True,False,False,False,False,False,False,False,False,0.0,Low,5.630351196570318,2.5687881337687024,9.673675619949224,9.034285714285714,156.49,0,763,0.0,1
T01578,R0089,Zone_3,13.84,106.35,168.79,2023-05-09,1.0,Saanvi Reddy,48.0,Female,Surat,2024-04-28 00:03:47.581311,9,3,3.91,12971.0,2.11,38.0,Business,Low,0,Tuesday,May,0,False,False,True,False,False,True,False,False,False,False,False,False,0.0,Low,5.13456237932792,2.6973262377392344,10.312613635737547,9.981111111111112,157.5011111111111,0,745,0.3333333333333333,0
T01579,R0179,Zone_9,10.48,79.57,163.52,2023-08-10,0.0,Meera Patel,28.0,Male,Kolkata,2024-07-03 00:03:47.581311,4,2,4.64,11037.0,1.83,56.1,Mixed,Low,0,Thursday,August,1,False,False,True,False,False,False,False,False,False,False,False,True,0.0,Low,5.103032143362223,2.4406063908914204,8.920201791439473,6.3825,118.2,0,679,0.5,0
T01580,R0048,Zone_8,2.34,12.14,46.18,2023-05-04,1.0,Kavya Sharma,35.0,Male,Hyderabad,2025-06-18 00:03:47.581311,5,3,3.02,4516.0,1.93,31.0,Business,Low,0,Thursday,May,1,False,True,False,False,False,False,False,False,False,False,True,False,0.0,Low,3.853970073979529,1.205970806988609,3.4842502780368694,5.826,101.256,0,329,0.6,0
T01581,R0027,Zone_10,0.23,1.98,16.87,2023-12-31,1.0,Ishaan Iyer,39.0,Male,Jaipur,2025-03-15 00:03:47.581311,8,4,3.98,2440.0,1.54,35.4,Industrial,Low,0,Sunday,December,1,False,False,False,True,False,False,False,False,False,False,False,False,0.0,Low,2.8831233291713367,0.20701416938432615,1.407124727947029,7.22875,106.4925,0,424,0.5,0
T01582,R0170,Zone_3,10.04,91.04,140.22,2023-07-17,0.0,Saanvi Kumar,29.0,Male,Bengaluru,2025-09-19 00:03:47.581311,7,4,3.68,12971.0,2.11,38.0,Business,Low,0,Monday,July,1,False,False,False,False,False,True,False,False,False,False,False,False,0.0,Low,4.950318958088201,2.401525040848949,9.54148835350125,7.644285714285714,137.32285714285715,0,236,0.5714285714285714,0
T01583,R0268,Zone_10,2.94,21.9,39.9,2023-08-06,1.0,Ishaan Kumar,34.0,Female,Chennai,2025-05-13 00:03:47.581311,5,3,4.6,2440.0,1.54,35.4,Industrial,Low,0,Sunday,August,0,True,False,False,True,False,False,False,False,False,False,False,False,0.0,Low,3.711130063048756,1.3711807233098425,4.679743582719036,8.504,145.21599999999998,0,365,0.6,0
T01584,R0056,Zone_4,12.22,110.73,221.25,2024-05-30,1.0,Meera Patel,40.0,Female,Hyderabad,2024-08-29 00:03:47.581311,9,0,3.25,4038.0,2.46,48.2,Business,Low,0,Thursday,May,0,True,False,False,False,False,False,True,False,False,False,False,False,0.0,Low,5.403802874394014,2.5817308344235403,10.522832318344715,7.357777777777778,104.12444444444445,0,622,0.0,0
T01585,R0048,Zone_6,6.5600000000000005,35.87,154.83,2023-07-26,0.0,Kavya Sharma,35.0,Female,Hyderabad,2024-04-14 00:03:47.581311,5,0,3.02,14627.0,0.54,37.6,Mixed,Low,0,Wednesday,July,0,False,True,False,False,False,False,False,False,True,False,False,False,0.0,Low,5.048765669457524,2.0228711901914416,5.989156868875618,5.826,101.256,0,759,0.0,1
T01586,R0174,Zone_2,13.06,77.42,136.89,2023-10-12,0.0,Aadhya Patel,32.0,Male,Kolkata,2024-11-16 00:03:47.581311,7,0,3.8,6371.0,0.91,58.4,Residential,Low,0,Thursday,October,1,True,False,False,False,True,False,False,False,False,False,False,False,0.0,Low,4.92645626585365,2.643333886382519,8.798863562983575,8.877142857142857,131.68428571428572,0,543,0.0,0
T01587,R0003,Zone_5,18.63,94.05,275.09,2023-09-24,1.0,Kavya Reddy,34.0,Male,Pune,2025-10-18 00:03:47.581311,10,3,3.76,2590.0,1.31,43.9,Business,Low,0,Sunday,September,1,False,True,False,False,False,False,False,True,False,False,False,False,0.0,Low,5.620726899518875,2.9770590082883697,9.697937925146768,6.768000000000001,98.425,0,207,0.3,0
T01588,R0191,Zone_10,7.69,41.24,78.94,2023-01-05,1.0,Meera Gupta,33.0,Male,Surat,2025-03-14 00:03:47.581311,11,0,4.56,2440.0,1.54,35.4,Industrial,Low,0,Thursday,January,1,False,True,False,True,False,False,False,False,False,False,False,False,0.0,Low,4.3812763532831775,2.162172939277301,6.421837743200929,7.5609090909090915,117.7609090909091,0,425,0.0,0
T01589,R0136,Zone_6,7.42,40.44,76.22,2023-11-09,1.0,Diya Ghosh,34.0,Female,Hyderabad,2025-04-08 00:03:47.581311,4,2,3.82,14627.0,0.54,37.6,Mixed,Low,0,Thursday,November,0,False,False,True,False,False,False,False,False,True,False,False,False,0.0,Low,4.346658490836091,2.130609828254235,6.359245238233858,6.715,85.69749999999999,0,400,0.5,0
T01590,R0289,Zone_6,13.07,82.78,284.26,2023-05-30,1.0,Aarav Gupta,21.0,Male,Chennai,2023-12-08 00:03:47.581311,8,4,4.17,14627.0,0.54,37.6,Mixed,Low,0,Tuesday,May,1,True,False,False,False,False,False,False,False,True,False,False,False,0.0,Low,5.6534010450952765,2.644044871126298,9.098351499035417,8.26625,153.21375,0,887,0.5,1
T01591,R0081,Zone_9,13.32,85.06,120.07,2023-06-08,0.0,Diya Reddy,42.0,Female,Mumbai,2024-02-13 00:03:47.581311,6,2,3.9,11037.0,1.83,56.1,Mixed,Low,0,Thursday,June,0,True,False,False,False,False,False,False,False,False,False,False,True,0.0,Low,4.7963688907196484,2.6616571615324998,9.222797840135064,8.82,135.345,0,820,0.3333333333333333,0
T01592,R0167,Zone_3,16.51,157.13,247.42,2024-03-16,0.0,Kavya Nair,44.0,Female,Hyderabad,2024-06-25 00:03:47.581311,7,0,4.75,12971.0,2.11,38.0,Business,Low,0,Saturday,March,0,False,False,False,False,False,True,False,False,False,False,False,False,0.0,Low,5.5151208621160475,2.8627721462977607,12.535150577476124,9.187142857142858,153.65,0,687,0.0,0
T01593,R0241,Zone_10,8.98,88.78,113.68,2024-01-04,0.0,Kavya Gupta,34.0,Female,Chennai,2025-05-31 00:03:47.581311,3,2,3.28,2440.0,1.54,35.4,Industrial,Low,0,Thursday,January,0,False,False,False,True,False,False,False,False,False,False,False,False,0.0,Low,4.742145641015169,2.300583090323373,9.422313940853382,9.863333333333333,188.07666666666668,0,347,0.6666666666666666,0
T01594,R0169,Zone_7,4.84,45.31,84.76,2023-07-19,0.0,Reyansh Kumar,32.0,Female,Delhi,2024-04-08 00:03:47.581311,6,0,4.19,11070.0,0.64,45.2,Industrial,Low,0,Wednesday,July,0,False,False,True,False,False,False,False,False,False,True,False,False,0.0,Low,4.451552697322492,1.7647307968401356,6.731270311018568,8.268333333333333,172.21666666666667,0,765,0.0,0
